ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,Percent_paid,Deuda
2333,332,0.0908433823050569,176137,43,medio,mas de 15,1507,menos de 5,menos de 10,Rent,Masters,Single,mas de 20,0.17240034,0.82759966,16000.88
2334,470,0.2853302228982765,184514,19,medio,menos de 5,2916,entre 5-15,menos de 10,Rent,High School,Married,mas de 20,0.20453593,0.79546407,52647.42
2335,473,0.0807707369008926,32557,62,bajo,menos de 5,18084,menos de 5,entre 10-20,Own,PhD,Married,mas de 20,0.304716,0.695284,2629.65
2336,575,0.4625444440712537,31593,24,bajo,mas de 15,4547,mas de 15,menos de 10,Own,Bachelor,Single,entre 10-20,0.27503374,0.72496626,14613.17
2337,497,0.8246340559031691,193863,71,medio,entre 5-15,6556,menos de 5,mas de 20,Rent,High School,Single,menos de 10,0.27905452,0.72094548,159866.03
2338,307,0.6568978101469684,183525,19,bajo,entre 5-15,2555,mas de 15,menos de 10,Own,High School,Divorced,entre 10-20,0.26493186,0.73506814,120557.17
2339,403,0.7229971127079184,31635,80,alto,entre 5-15,10179,entre 5-15,mas de 20,Rent,PhD,Widowed,entre 10-20,0.24297301,0.75702699,22872.01
2340,499,0.1298590733848622,99737,57,medio,entre 5-15,14091,entre 5-15,entre 10-20,Rent,Bachelor,Single,entre 10-20,0.2447959,0.7552041,12951.75
2341,746,0.5120489624973995,24475,55,alto,entre 5-15,6516,entre 5-15,entre 10-20,Mortgage,PhD,Single,menos de 10,0.27277568,0.7272243199999999,12532.4
2342,576,0.5184820348454023,78145,38,bajo,menos de 5,9263,entre 5-15,mas de 20,Rent,Masters,Widowed,menos de 10,0.18154278,0.81845722,40516.78
2343,503,0.5112052924831043,112902,50,bajo,menos de 5,15860,mas de 15,entre 10-20,Mortgage,High School,Divorced,mas de 20,0.22105053,0.77894947,57716.1
2344,340,0.5637538134314273,181050,32,alto,entre 5-15,17843,mas de 15,entre 10-20,Mortgage,Masters,Single,entre 10-20,0.19398245,0.80601755,102067.63
2345,335,0.9659893407018236,109796,38,bajo,entre 5-15,16543,entre 5-15,mas de 20,Mortgage,High School,Married,mas de 20,0.30295408,0.69704592,106061.77
2346,393,0.935649264413578,170431,78,medio,mas de 15,18520,mas de 15,entre 10-20,Own,Masters,Single,entre 10-20,0.2925651,0.7074349,159463.64
2347,508,0.4404391360390129,64324,40,medio,entre 5-15,15707,mas de 15,menos de 10,Rent,PhD,Divorced,entre 10-20,0.26894936,0.73105064,28330.81
2348,338,0.3518113790103683,133221,56,medio,menos de 5,17013,mas de 15,menos de 10,Own,Masters,Single,entre 10-20,0.23613659,0.76386341,46868.66
2349,314,0.2302425891485752,120619,61,bajo,mas de 15,9905,menos de 5,entre 10-20,Rent,High School,Married,menos de 10,0.2182542,0.7817457999999999,27771.63
2350,402,0.5691964779481103,96101,41,medio,menos de 5,6716,entre 5-15,entre 10-20,Rent,Masters,Divorced,menos de 10,0.18619151,0.81380849,54700.35
2351,605,0.7679188530318832,83875,30,alto,menos de 5,19966,entre 5-15,entre 10-20,Mortgage,Masters,Divorced,entre 10-20,0.15846695,0.84153305,64409.19
2352,643,0.4425623698296795,118085,35,bajo,entre 5-15,14121,entre 5-15,menos de 10,Own,PhD,Single,menos de 10,0.24013127,0.75986873,52259.98
2353,334,0.1526811565848659,135264,31,bajo,mas de 15,9560,menos de 5,entre 10-20,Own,High School,Divorced,mas de 20,0.25236082,0.74763918,20652.26
2354,602,0.086176938949656,40201,62,bajo,menos de 5,10461,entre 5-15,entre 10-20,Rent,PhD,Widowed,mas de 20,0.16952807,0.83047193,3464.4
2355,561,0.0027637018512249,183742,86,medio,entre 5-15,15079,entre 5-15,mas de 20,Mortgage,Bachelor,Widowed,menos de 10,0.2246759,0.7753241,507.81
2356,358,0.908908437989774,87962,76,alto,mas de 15,15872,mas de 15,mas de 20,Rent,Bachelor,Married,menos de 10,0.32444417,0.67555583,79949.4
2357,746,0.8674178522994661,52069,21,medio,mas de 15,13298,menos de 5,entre 10-20,Own,PhD,Widowed,menos de 10,0.21604654,0.78395346,45165.58
2358,688,0.5854493305971693,163194,77,alto,entre 5-15,17797,menos de 5,entre 10-20,Rent,Masters,Divorced,entre 10-20,0.16462912,0.83537088,95541.82
2359,445,0.7882822410505098,86976,33,alto,menos de 5,2983,entre 5-15,mas de 20,Own,Masters,Widowed,entre 10-20,0.19935521,0.80064479,68561.64
2360,349,0.7293079545785974,54296,27,medio,mas de 15,10687,mas de 15,entre 10-20,Mortgage,Bachelor,Single,menos de 10,0.2878004,0.7121995999999999,39598.5
2361,666,0.1781298281303204,172129,39,alto,menos de 5,11335,mas de 15,menos de 10,Mortgage,Bachelor,Divorced,entre 10-20,0.19870383,0.80129617,30661.31
2362,451,0.6341823297281746,149991,75,medio,menos de 5,8446,entre 5-15,menos de 10,Rent,Masters,Single,entre 10-20,0.21098061,0.78901939,95121.64
2363,490,0.9320842169119652,170886,43,bajo,entre 5-15,4129,entre 5-15,entre 10-20,Rent,Bachelor,Married,entre 10-20,0.32805762,0.67194238,159280.14
2364,627,0.275170334548519,114542,86,bajo,entre 5-15,3140,entre 5-15,mas de 20,Rent,High School,Widowed,mas de 20,0.17205276,0.82794724,31518.56
2365,449,0.7177566900656293,134366,40,medio,menos de 5,13970,menos de 5,mas de 20,Rent,High School,Divorced,menos de 10,0.20984654,0.79015346,96442.1
2366,672,0.2930449178229242,28887,72,medio,entre 5-15,2564,entre 5-15,mas de 20,Mortgage,Bachelor,Divorced,menos de 10,0.2769755,0.7230245,8465.19
2367,745,0.3519785012175199,171812,52,bajo,entre 5-15,1326,mas de 15,menos de 10,Mortgage,PhD,Widowed,mas de 20,0.18637607,0.81362393,60474.13
2368,398,0.5768085950238002,72288,84,alto,entre 5-15,5212,entre 5-15,entre 10-20,Rent,Masters,Single,mas de 20,0.2719055,0.7280945,41696.34
2369,464,0.3140672498628394,67121,32,medio,menos de 5,19996,entre 5-15,menos de 10,Own,High School,Widowed,menos de 10,0.0,1.0,21080.51
2370,559,0.5995532483192898,119303,75,bajo,entre 5-15,6875,entre 5-15,menos de 10,Own,High School,Widowed,entre 10-20,0.20462903,0.79537097,71528.5
2371,400,0.1863659917799125,64973,35,medio,menos de 5,16710,entre 5-15,menos de 10,Own,High School,Single,mas de 20,0.22490583,0.77509417,12108.76
2372,493,0.8881541038248271,98872,87,medio,menos de 5,16104,menos de 5,entre 10-20,Rent,PhD,Divorced,mas de 20,0.27086484,0.72913516,87813.57
2373,419,0.6470417355452167,98027,60,medio,entre 5-15,15819,mas de 15,entre 10-20,Rent,High School,Married,menos de 10,0.23669858,0.76330142,63427.56
2374,686,0.667558685363426,127969,20,medio,entre 5-15,9257,menos de 5,mas de 20,Rent,PhD,Divorced,entre 10-20,0.28552964,0.71447036,85426.82
2375,463,0.5591730258602704,97599,68,alto,entre 5-15,5067,entre 5-15,entre 10-20,Own,Bachelor,Widowed,menos de 10,0.26060683,0.73939317,54574.73
2376,636,0.7187445578223328,95098,60,medio,mas de 15,1755,mas de 15,menos de 10,Rent,High School,Widowed,menos de 10,0.18597522,0.81402478,68351.17
2377,336,0.8538712380175398,176883,54,alto,menos de 5,18254,menos de 5,menos de 10,Rent,Bachelor,Married,mas de 20,0.25672472,0.74327528,151035.31
2378,643,0.6627924386941417,22126,75,medio,menos de 5,6712,menos de 5,entre 10-20,Rent,Bachelor,Divorced,entre 10-20,0.23526786,0.76473214,14664.95
2379,725,0.4137239836893854,25310,22,medio,entre 5-15,4146,menos de 5,menos de 10,Own,High School,Married,menos de 10,0.26305762,0.73694238,10471.35
2380,762,0.674774520796936,138323,41,medio,mas de 15,1488,entre 5-15,menos de 10,Mortgage,High School,Divorced,menos de 10,0.2431304,0.7568696,93336.84
2381,588,0.9013105212715152,60141,82,alto,entre 5-15,8901,menos de 5,mas de 20,Mortgage,Masters,Widowed,menos de 10,0.20376655,0.79623345,54205.72
2382,535,0.4698959261439727,146840,84,medio,mas de 15,3103,menos de 5,menos de 10,Own,Bachelor,Single,entre 10-20,0.2994952,0.7005048,68999.52
2383,480,0.9220267089866772,95056,59,alto,entre 5-15,3881,menos de 5,entre 10-20,Own,PhD,Divorced,entre 10-20,0.2797711,0.7202289,87644.17
2384,848,0.6957522672249893,148603,48,bajo,menos de 5,19937,menos de 5,mas de 20,Own,High School,Married,mas de 20,0.27569613,0.72430387,103390.87
2385,573,0.0523907134679125,154458,87,alto,entre 5-15,15797,entre 5-15,entre 10-20,Rent,High School,Widowed,mas de 20,0.0,1.0,8092.16
2386,812,0.134163542879926,178430,58,bajo,entre 5-15,11114,entre 5-15,menos de 10,Rent,Masters,Married,entre 10-20,0.16718669,0.83281331,23938.8
2387,807,0.6171896385585631,36974,55,medio,mas de 15,13013,mas de 15,menos de 10,Mortgage,Bachelor,Single,mas de 20,0.28632402,0.71367598,22819.97
2388,361,0.5098528894908803,181107,33,medio,mas de 15,8836,menos de 5,entre 10-20,Mortgage,Masters,Single,menos de 10,0.22676761,0.77323239,92337.93
2389,774,0.0027254409022872,108458,82,bajo,mas de 15,12005,mas de 15,entre 10-20,Rent,High School,Single,menos de 10,0.20463316,0.79536684,295.6
2390,450,0.2887101010016728,62751,37,alto,mas de 15,14499,menos de 5,menos de 10,Rent,Masters,Divorced,entre 10-20,0.0,1.0,18116.85
2391,505,0.7993136951134131,35983,31,alto,mas de 15,12679,entre 5-15,entre 10-20,Rent,PhD,Widowed,menos de 10,0.24867943,0.75132057,28761.7
2392,651,0.8081564682965161,181003,71,bajo,entre 5-15,10549,menos de 5,entre 10-20,Own,High School,Single,entre 10-20,0.2881455,0.7118545000000001,146278.75
2393,354,0.2399216435359791,197107,69,bajo,entre 5-15,11592,mas de 15,mas de 20,Mortgage,Masters,Widowed,menos de 10,0.24042948,0.75957052,47290.24
2394,620,0.2432719596508283,93652,41,alto,entre 5-15,16840,entre 5-15,menos de 10,Own,Masters,Widowed,mas de 20,0.0,1.0,22782.91
2395,826,0.0810327761453316,122417,75,medio,entre 5-15,5282,entre 5-15,mas de 20,Rent,High School,Married,menos de 10,0.20501223,0.79498777,9919.79
2396,531,0.5433494923665028,171611,54,alto,entre 5-15,13579,entre 5-15,entre 10-20,Own,Bachelor,Divorced,menos de 10,0.25464737,0.74535263,93244.75
2397,808,0.09821079000387,179512,77,bajo,entre 5-15,9012,entre 5-15,mas de 20,Own,PhD,Divorced,menos de 10,0.24777798,0.75222202,17630.02
2398,518,0.2109755998623074,148539,76,alto,mas de 15,7889,menos de 5,entre 10-20,Own,PhD,Divorced,entre 10-20,0.23787954,0.76212046,31338.1
2399,457,0.7976404871928027,126281,84,bajo,menos de 5,5307,entre 5-15,menos de 10,Rent,High School,Single,entre 10-20,0.26695335,0.73304665,100726.84
2400,841,0.9644846688953718,23071,51,alto,entre 5-15,4209,mas de 15,mas de 20,Rent,Bachelor,Widowed,entre 10-20,0.23437607,0.7656239300000001,22251.63
2401,660,0.90478922543602,138668,41,alto,mas de 15,3656,mas de 15,mas de 20,Rent,Masters,Married,entre 10-20,0.26942888,0.73057112,125465.31
2402,379,0.0223216447549121,193322,47,bajo,menos de 5,12048,mas de 15,menos de 10,Mortgage,Bachelor,Single,entre 10-20,0.24516162,0.75483838,4315.27
2403,792,0.7772440996522648,76529,38,bajo,mas de 15,8748,entre 5-15,menos de 10,Own,High School,Widowed,mas de 20,0.21826732,0.78173268,59481.71
2404,477,0.1481892600055261,99389,40,alto,mas de 15,6694,menos de 5,entre 10-20,Mortgage,High School,Married,menos de 10,0.21136689,0.78863311,14728.38
2405,587,0.1621528067072,35694,71,medio,entre 5-15,3745,mas de 15,entre 10-20,Rent,PhD,Widowed,mas de 20,0.1790123,0.8209877,5787.88
2406,818,0.9764174794332584,111191,25,bajo,mas de 15,4615,menos de 5,entre 10-20,Own,Masters,Married,entre 10-20,0.27739373,0.72260627,108568.84
2407,590,0.9414840161491248,144277,20,bajo,entre 5-15,5406,entre 5-15,entre 10-20,Rent,Masters,Married,menos de 10,0.21199664,0.78800336,135834.49
2408,651,0.0618636144504943,90699,77,medio,menos de 5,16035,entre 5-15,entre 10-20,Own,Bachelor,Divorced,menos de 10,0.25988364,0.74011636,5610.97
2409,798,0.3757000796804057,83323,77,medio,entre 5-15,5130,entre 5-15,mas de 20,Own,Bachelor,Widowed,mas de 20,0.25049883,0.74950117,31304.46
2410,457,0.4121509995280347,21210,81,bajo,menos de 5,3656,entre 5-15,entre 10-20,Own,PhD,Widowed,entre 10-20,0.23657914,0.76342086,8741.72
2411,669,0.4069794085165351,198649,79,alto,entre 5-15,10575,entre 5-15,menos de 10,Mortgage,PhD,Divorced,entre 10-20,0.20223382,0.79776618,80846.05
2412,515,0.1777041852153675,125138,69,alto,menos de 5,11718,menos de 5,menos de 10,Rent,High School,Single,menos de 10,0.1832518,0.8167482,22237.55
2413,757,0.9848046121443,117878,18,bajo,entre 5-15,1277,entre 5-15,entre 10-20,Own,Bachelor,Married,entre 10-20,0.34576026,0.65423974,116086.8
2414,759,0.8552292691164478,62930,40,bajo,menos de 5,8818,mas de 15,entre 10-20,Own,High School,Widowed,mas de 20,0.21336715,0.7866328499999999,53819.58
2415,745,0.8867124448604827,62995,68,alto,entre 5-15,16561,entre 5-15,menos de 10,Mortgage,Bachelor,Single,menos de 10,0.28033113,0.71966887,55858.45
2416,608,0.5153414639499528,23826,34,medio,menos de 5,10066,mas de 15,mas de 20,Mortgage,Bachelor,Widowed,entre 10-20,0.22550112,0.77449888,12278.53
2417,327,0.8654314091621096,82814,71,bajo,entre 5-15,8414,menos de 5,mas de 20,Rent,Masters,Married,entre 10-20,0.2783145,0.7216855,71669.84
2418,419,0.329084016014169,152961,47,alto,entre 5-15,2603,menos de 5,mas de 20,Own,High School,Widowed,mas de 20,0.22276527,0.77723473,50337.02
2419,637,0.9791347580790384,99331,36,medio,menos de 5,5870,entre 5-15,mas de 20,Rent,Masters,Divorced,menos de 10,0.19352019,0.80647981,97258.43
2420,414,0.4731424464782697,23264,37,medio,menos de 5,17850,entre 5-15,menos de 10,Rent,High School,Single,entre 10-20,0.2386141,0.7613859000000001,11007.19
2421,548,0.8771457841876278,193377,85,medio,menos de 5,6599,menos de 5,menos de 10,Rent,Bachelor,Married,mas de 20,0.27271336,0.72728664,169619.82
2422,700,0.6830485776203168,23585,23,alto,menos de 5,5229,mas de 15,menos de 10,Mortgage,PhD,Divorced,menos de 10,0.20211393,0.79788607,16109.7
2423,666,0.0922627368621605,79042,73,bajo,entre 5-15,18466,menos de 5,mas de 20,Mortgage,Bachelor,Single,mas de 20,0.28309593,0.71690407,7292.63
2424,782,0.2550542758224896,55505,77,bajo,menos de 5,8123,entre 5-15,menos de 10,Own,High School,Married,mas de 20,0.24902119,0.75097881,14156.79
2425,397,0.1550070253892993,85074,43,bajo,mas de 15,9856,entre 5-15,entre 10-20,Rent,Masters,Married,mas de 20,0.2173574,0.7826426,13187.07
2426,374,0.9794762048693272,115173,45,medio,entre 5-15,14167,entre 5-15,entre 10-20,Rent,Bachelor,Single,entre 10-20,0.30654317,0.69345683,112809.21
2427,817,0.9335125723111884,76572,22,bajo,entre 5-15,12118,menos de 5,entre 10-20,Rent,Masters,Divorced,entre 10-20,0.2233801,0.7766199,71480.92
2428,813,0.6501110310805067,87363,24,medio,entre 5-15,5869,entre 5-15,menos de 10,Own,Masters,Widowed,entre 10-20,0.17252977,0.82747023,56795.65
2429,539,0.8295786116163698,178331,39,medio,entre 5-15,13320,entre 5-15,entre 10-20,Own,Masters,Married,entre 10-20,0.26199242,0.73800758,147939.58
2430,609,0.9760225061260098,159228,51,medio,entre 5-15,3804,entre 5-15,mas de 20,Own,Masters,Married,menos de 10,0.27193388,0.72806612,155410.11
2431,848,0.4981480110910429,79906,49,alto,entre 5-15,11115,menos de 5,entre 10-20,Mortgage,High School,Widowed,entre 10-20,0.0,1.0,39805.01
2432,580,0.0025035205822583,178505,55,alto,entre 5-15,4969,entre 5-15,mas de 20,Rent,Masters,Single,mas de 20,0.19082235,0.80917765,446.89
2433,742,0.669309917207472,73322,64,bajo,menos de 5,6221,menos de 5,entre 10-20,Own,Masters,Married,mas de 20,0.3129803,0.6870197,49075.14
2434,675,0.3609117693350655,62039,21,bajo,entre 5-15,14225,entre 5-15,menos de 10,Own,Masters,Single,entre 10-20,0.2178042,0.7821958,22390.61
2435,688,0.4325242553632739,147016,58,medio,entre 5-15,7750,entre 5-15,entre 10-20,Own,PhD,Single,entre 10-20,0.2768169,0.7231831,63587.99
2436,785,0.0849983031598407,161323,54,medio,menos de 5,18005,menos de 5,entre 10-20,Own,PhD,Married,entre 10-20,0.2928367,0.7071632999999999,13712.18
2437,840,0.296665027170236,33566,45,medio,mas de 15,9538,entre 5-15,menos de 10,Rent,Masters,Divorced,entre 10-20,0.19196464,0.80803536,9957.86
2438,344,0.0096655623995057,90296,58,alto,entre 5-15,9427,entre 5-15,menos de 10,Own,Bachelor,Single,entre 10-20,0.22103098,0.77896902,872.76
2439,496,0.1485202639343609,178566,73,bajo,menos de 5,15785,mas de 15,mas de 20,Rent,Masters,Married,mas de 20,0.2595115,0.7404885,26520.67
2440,582,0.0254278752266303,112830,39,bajo,entre 5-15,18691,entre 5-15,menos de 10,Own,Bachelor,Divorced,entre 10-20,0.24242598,0.75757402,2869.03
2441,345,0.4589693430140763,105575,64,medio,mas de 15,19333,entre 5-15,entre 10-20,Mortgage,PhD,Single,entre 10-20,0.2850444,0.7149556,48455.69
2442,682,0.8908773335469052,116929,79,medio,mas de 15,11941,mas de 15,menos de 10,Rent,High School,Married,entre 10-20,0.27871242,0.72128758,104169.4
2443,352,0.9255863042669848,94213,46,alto,entre 5-15,2355,mas de 15,menos de 10,Mortgage,Bachelor,Widowed,mas de 20,0.27646524,0.7235347599999999,87202.26
2444,427,0.7368171845110076,170872,46,bajo,mas de 15,10928,entre 5-15,mas de 20,Mortgage,Masters,Widowed,mas de 20,0.26569912,0.7343008799999999,125901.43
2445,453,0.4906580539564052,21884,63,alto,entre 5-15,15457,menos de 5,menos de 10,Own,Bachelor,Divorced,entre 10-20,0.28005075,0.71994925,10737.56
2446,704,0.5085436002881064,43633,74,medio,entre 5-15,10009,entre 5-15,entre 10-20,Rent,Masters,Divorced,entre 10-20,0.22027607,0.7797239300000001,22189.28
2447,303,0.4669601610706151,178570,43,alto,entre 5-15,5755,entre 5-15,mas de 20,Own,PhD,Divorced,menos de 10,0.24834213,0.7516578700000001,83385.08
2448,530,0.7047214778680733,196339,65,medio,menos de 5,19586,mas de 15,entre 10-20,Rent,High School,Divorced,entre 10-20,0.2261223,0.7738777,138364.31
2449,789,0.9516737237223934,135352,82,medio,menos de 5,3200,entre 5-15,mas de 20,Rent,PhD,Divorced,menos de 10,0.25909954,0.74090046,128810.94
2450,847,0.1509290604500627,152809,74,medio,entre 5-15,2542,entre 5-15,mas de 20,Rent,Bachelor,Single,entre 10-20,0.24878123,0.75121877,23063.32
2451,403,0.662388941373146,26595,86,bajo,mas de 15,10913,menos de 5,mas de 20,Own,Masters,Single,mas de 20,0.3327216,0.6672784,17616.23
2452,389,0.0055430554174351,109989,29,bajo,entre 5-15,11823,menos de 5,menos de 10,Rent,PhD,Widowed,entre 10-20,0.1524789,0.8475211,609.68
2453,842,0.5784497859737114,134019,37,medio,menos de 5,5596,entre 5-15,entre 10-20,Rent,Masters,Divorced,entre 10-20,0.19765715,0.80234285,77523.26
2454,448,0.8081350258803568,34594,40,medio,menos de 5,14509,entre 5-15,menos de 10,Mortgage,Bachelor,Widowed,entre 10-20,0.20360926,0.79639074,27956.62
2455,335,0.1892194470996483,168343,84,bajo,menos de 5,10479,entre 5-15,menos de 10,Rent,PhD,Single,menos de 10,0.24862932,0.75137068,31853.77
2456,470,0.3733370152503226,141488,36,alto,mas de 15,12136,menos de 5,mas de 20,Rent,Masters,Married,menos de 10,0.19236283,0.80763717,52822.71
2457,499,0.3187120693723555,173357,20,bajo,entre 5-15,7619,mas de 15,mas de 20,Own,Bachelor,Single,mas de 20,0.27357027,0.72642973,55250.97
2458,421,0.1406676702682565,41028,47,bajo,entre 5-15,4489,entre 5-15,menos de 10,Mortgage,PhD,Divorced,menos de 10,0.23354755,0.7664524500000001,5771.31
2459,582,0.0884391897223723,181359,43,medio,mas de 15,10148,menos de 5,mas de 20,Own,High School,Divorced,mas de 20,0.22984119,0.77015881,16039.24
2460,312,0.7185492136241075,174779,18,medio,entre 5-15,18292,entre 5-15,entre 10-20,Rent,PhD,Single,menos de 10,0.25282624,0.74717376,125587.31
2461,386,0.4598941962007481,48598,22,medio,entre 5-15,10281,menos de 5,entre 10-20,Mortgage,Masters,Single,menos de 10,0.18395838,0.81604162,22349.94
2462,834,0.0329400950170838,91280,61,medio,menos de 5,6273,entre 5-15,menos de 10,Rent,Bachelor,Single,mas de 20,0.2221308,0.7778692,3006.77
2463,472,0.7515561116671721,24979,19,alto,entre 5-15,17509,menos de 5,entre 10-20,Own,PhD,Single,menos de 10,0.2674356,0.7325644,18773.12
2464,341,0.3576439875188011,195847,89,bajo,menos de 5,7274,mas de 15,mas de 20,Own,PhD,Divorced,entre 10-20,0.27536428,0.72463572,70043.5
2465,660,0.4159659855683467,59654,37,alto,mas de 15,13558,entre 5-15,mas de 20,Own,Bachelor,Single,menos de 10,0.25229594,0.74770406,24814.03
2466,774,0.5924871800271763,179737,42,bajo,entre 5-15,5268,mas de 15,menos de 10,Rent,High School,Widowed,entre 10-20,0.17056319,0.82943681,106491.87
2467,687,0.0100537815322148,45731,83,alto,entre 5-15,9980,entre 5-15,entre 10-20,Mortgage,High School,Divorced,entre 10-20,0.16375929,0.83624071,459.77
2468,352,0.7875122366969672,169423,74,bajo,entre 5-15,6809,mas de 15,entre 10-20,Rent,PhD,Married,menos de 10,0.2779961,0.7220039,133422.69
2469,391,0.0173973173511958,41068,52,bajo,entre 5-15,15383,entre 5-15,entre 10-20,Own,Masters,Married,menos de 10,0.24158983,0.75841017,714.47
2470,378,0.5296059285079071,128250,18,alto,entre 5-15,12318,mas de 15,mas de 20,Rent,Bachelor,Single,mas de 20,0.2642189,0.7357811000000001,67921.96
2471,490,0.2665468809629704,187971,80,bajo,menos de 5,4416,entre 5-15,mas de 20,Own,Bachelor,Married,entre 10-20,0.33594194,0.66405806,50103.08
